priority,player_id,name,team_code,season,position,current_overall,suggested_overall,issue,data_needed,confidence
3,00-0013558,Frank Reich,DET,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0011434,Scott Mitchell,DET,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0005106,Brett Favre,GB,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0012726,Doug Pederson,GB,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0011378,Rick Mirer,GB,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0012226,Doug Nussmeier,IND,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0007576,Kelly Holcomb,IND,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0010346,Peyton Manning,IND,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0010455,Jamie Martin,JAX,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0013338,Jonathan Quinn,JAX,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0002110,Mark Brunell,JAX,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0005656,Will Furrer,JAX,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0006300,Elvis Grbac,KC,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0005741,Rich Gannon,KC,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0003315,Todd Collins,KC,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0017497,Craig Whelihan,LAC,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0000630,Jeff Baker,LAC,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0009715,Ryan Leaf,LAC,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0007601,Donald Hollas,LV,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0005885,Jeff George,LV,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0000785,Pat Barnes,LV,1998,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0018073,Wade Wilson,LV,1998,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0004925,Craig Erickson,MIA,1998,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0007835,Damon Huard,MIA,1998,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
3,00-0006096,Dan Gonzalez,MIA,1998,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
