player_id,season,team_code,status,rating_source,rating_confidence,needs_manual_review,note,overall,speed,strength,awareness,pass_rating,run_rating,receiving,blocking,pass_block,run_block,pass_rush,run_defense,tackling,coverage,man_coverage,zone_coverage,hands,kicking,punting,clutch,playoff_clutch,durability
joe-marconi,1965,CHI,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,69,69,63,35,68,63,52,48,31,33,35,34,33,31,37,61,33,33,59,64,65
jon-arnett,1965,CHI,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,69,72,62,37,71,59,51,51,32,36,33,36,33,32,32,57,34,35,63,65,66
mike-pyle,1965,CHI,generated_low_confidence,generated,0.33,,Rated 71 (C): position-based prior (no starts or stats on file) — low confidence.,71,48,74,60,33,36,36,69,73,69,33,34,33,33,31,31,31,32,35,46,51,61
mike-rabold,1965,CHI,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,51,69,64,36,36,34,74,68,73,35,32,35,34,32,36,34,35,36,47,47,59
ralph-kurek,1965,CHI,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,69,69,60,37,69,58,49,48,36,31,36,34,36,37,34,61,33,34,59,61,66
roger-leclerc,1965,CHI,generated_low_confidence,generated,0.33,,Rated 71 (C): position-based prior (no starts or stats on file) — low confidence.,71,49,71,62,36,34,32,68,68,70,35,34,33,36,35,34,31,34,35,48,53,59
ronnie-bull,1965,CHI,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,72,69,63,33,68,62,48,53,31,31,33,31,32,31,32,58,35,35,61,59,67
dick-schafrath,1965,CLE,generated_low_confidence,generated,0.33,,Rated 74 (LT): position-based prior (no starts or stats on file) — low confidence.,74,50,76,59,37,37,35,74,75,73,35,34,35,31,36,37,32,33,37,49,54,68
john-brown,1965,CLE,generated_low_confidence,generated,0.33,,Rated 74 (LT): position-based prior (no starts or stats on file) — low confidence.,74,50,74,61,34,36,37,74,75,74,35,35,37,33,32,35,34,35,35,48,52,66
lou-groza,1965,CLE,generated_low_confidence,generated,0.33,,Rated 74 (LT): position-based prior (no starts or stats on file) — low confidence.,74,52,73,63,32,33,34,76,74,72,37,35,34,34,33,35,35,37,35,51,52,68
monte-clark,1965,CLE,generated_low_confidence,generated,0.33,,Rated 74 (LT): position-based prior (no starts or stats on file) — low confidence.,74,53,74,62,35,33,34,72,74,75,35,33,37,36,36,35,33,33,37,47,50,68
bernie-parrish,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,71,50,63,36,33,36,33,34,31,36,35,60,70,69,61,58,37,35,62,63,62
bill-glass,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,71,62,59,35,32,32,33,37,37,70,65,74,47,37,36,37,33,33,59,61,66
bobby-franklin,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,71,53,60,35,34,36,35,36,33,35,36,61,73,72,59,64,33,32,63,62,60
clifton-mcneil,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,72,52,60,35,63,71,50,34,32,33,37,31,33,33,36,69,35,34,62,62,62
dale-lindsey,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,61,58,71,37,36,34,32,36,36,59,70,75,62,47,63,35,33,37,61,62,64
dick-modzelewski,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,50,73,65,33,32,33,33,37,36,74,70,59,37,36,35,32,34,34,60,61,67
erich-barnes,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,75,52,57,35,35,35,33,37,33,33,34,60,70,70,62,65,35,35,65,62,60
frank-ryan,1965,CLE,generated_low_confidence,generated,0.33,true,Rated 72 (QB): position-based prior (no starts or stats on file) — low confidence.,72,60,47,70,74,50,33,36,35,36,37,31,37,32,32,36,62,36,36,73,65,61
galen-fiss,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,64,62,69,34,37,35,35,37,36,63,72,71,60,47,60,31,32,33,63,62,65
gary-collins,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,70,49,65,35,60,75,51,35,32,36,35,36,31,34,33,71,36,32,63,64,66
jim-garcia,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,71,59,64,33,32,33,35,32,34,70,65,72,53,33,34,36,32,37,58,62,67
jim-houston,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,65,60,71,36,36,31,34,32,32,57,70,70,61,53,63,33,35,32,63,63,64
jim-kanicki,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,52,71,65,33,33,37,31,33,32,73,71,64,33,35,34,31,35,36,59,59,67
jim-ninowski,1965,CLE,generated_low_confidence,generated,0.33,true,Rated 72 (QB): position-based prior (no starts or stats on file) — low confidence.,72,60,52,75,71,50,33,35,36,36,35,33,33,36,36,33,61,35,36,69,64,66
johnny-brewer,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,65,63,63,34,51,72,75,63,59,33,34,31,33,34,31,71,33,34,64,63,61
larry-benz,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,69,49,60,34,34,36,36,35,34,36,33,61,75,73,58,62,32,35,60,59,62
mike-howell,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,71,49,61,35,32,37,34,32,35,34,34,58,73,74,64,65,34,33,60,59,63
paul-warfield,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,74,47,65,33,62,70,49,34,35,33,32,32,31,34,36,70,34,33,62,60,66
paul-wiggin,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,74,60,60,32,36,36,34,36,34,72,65,69,51,35,36,34,36,35,64,65,60
ralph-smith,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,63,62,64,36,47,72,69,59,59,34,36,36,31,33,37,71,32,33,63,65,61
ross-fichtner,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,72,47,64,32,34,34,32,33,32,35,31,58,69,70,61,58,37,36,64,65,60
sid-williams,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,59,64,73,34,36,32,35,32,34,60,74,71,59,51,61,32,35,36,62,60,61
stan-sczurek,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,60,62,73,35,37,33,33,36,36,63,72,72,65,53,64,36,32,31,59,58,67
tom-hutchinson,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,74,52,61,35,65,73,53,36,34,36,35,33,31,37,32,70,32,35,59,63,62
vince-costello,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,59,65,74,36,32,37,35,32,31,63,74,72,58,52,65,35,36,31,62,65,65
walter-beach,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,70,50,61,35,37,32,33,31,35,33,32,63,69,72,63,60,33,33,64,58,61
walter-johnson,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,46,72,62,35,36,32,31,32,36,74,73,58,37,33,35,37,36,36,64,60,61
walter-roberts,1965,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,74,49,63,35,64,74,48,32,31,35,35,33,32,34,32,73,36,35,63,64,67
charlie-scales,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,69,74,59,35,72,64,50,49,32,32,34,31,36,34,35,62,33,34,60,64,59
dale-memmelaar,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,50,69,60,36,35,33,69,74,71,34,36,35,36,32,32,31,35,35,53,48,65
ernie-green,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,70,70,59,32,71,63,52,52,34,34,31,36,35,31,31,59,36,35,57,61,66
gene-hickerson,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,53,72,63,34,33,37,73,72,72,32,31,37,36,34,34,33,32,36,52,46,59
jamie-caleb,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,74,70,63,31,73,63,48,53,34,36,35,34,36,35,34,60,36,31,57,63,66
jim-brown,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,73,68,60,37,69,64,47,46,31,36,36,37,36,36,32,63,33,34,64,65,65
john-morrow,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (C): position-based prior (no starts or stats on file) — low confidence.,71,53,71,60,36,34,31,72,71,68,34,33,36,32,33,33,36,36,32,51,51,66
john-wooten,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,51,69,63,32,32,33,72,72,71,35,36,31,33,34,32,32,32,32,48,46,64
leroy-kelly,1965,CLE,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,74,71,61,36,71,64,49,52,33,33,37,31,34,31,32,57,32,34,65,63,66
bob-hayes,1965,DAL,generated_low_confidence,generated,0.45,,Rated 81 (WR): lead starter by within-roster depth rank — low confidence.,81,79,50,67,38,64,80,56,36,36,37,33,35,38,34,33,78,33,34,69,71,68
buddy-dial,1965,DAL,generated_low_confidence,generated,0.45,,Rated 81 (WR): lead starter by within-roster depth rank — low confidence.,81,79,53,65,38,66,83,54,36,37,36,37,36,36,33,34,82,35,38,69,67,66
pete-gent,1965,DAL,generated_low_confidence,generated,0.45,,Rated 77 (WR): starter by within-roster depth rank — low confidence.,77,79,49,62,38,65,75,49,35,37,33,35,34,35,33,36,75,35,36,66,68,67
jim-boeke,1965,DAL,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,54,78,60,37,32,37,76,77,77,37,33,33,35,36,36,34,36,36,47,54,68
mitch-johnson,1965,DAL,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,51,75,64,32,33,34,77,73,77,36,32,33,33,34,32,37,36,33,48,50,67
ralph-neely,1965,DAL,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,55,76,63,33,34,34,77,76,77,37,34,36,32,37,33,35,32,32,52,48,69
danny-villanueva,1965,DAL,generated_low_confidence,generated,0.45,,Rated 74 (K): lead starter by within-roster depth rank — low confidence.,74,32,35,60,36,37,33,37,36,36,34,34,36,35,32,35,33,75,51,64,66,63
don-talbert,1965,DAL,generated_low_confidence,generated,0.33,,Rated 74 (LT): position-based prior (no starts or stats on file) — low confidence.,74,51,72,62,35,36,32,72,75,75,33,35,32,37,36,35,32,37,36,49,53,63
colin-ridgway,1965,DAL,generated_low_confidence,generated,0.45,,Rated 73 (P): lead starter by within-roster depth rank — low confidence.,73,33,34,65,35,35,32,36,34,34,31,31,34,36,36,34,37,50,74,65,65,66
jerry-rhome,1965,DAL,generated_low_confidence,generated,0.33,true,Rated 73 (QB): position-based prior (no starts or stats on file) — low confidence.,73,63,50,71,70,52,32,37,33,36,32,32,35,36,33,35,60,37,34,70,63,64
warren-livingston,1965,DAL,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,71,54,63,34,33,32,32,32,35,34,34,66,71,71,59,66,34,36,64,64,65
a-d-whitfield,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (RB): position-based prior (no starts or stats on file) — low confidence.,72,73,71,63,34,71,63,52,52,35,35,35,33,32,35,31,62,35,34,63,65,64
bob-lilly,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,48,74,64,36,34,35,37,33,31,69,74,63,36,37,33,37,37,36,62,63,63
chuck-howley,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,63,59,72,32,32,36,36,33,36,58,72,72,58,53,59,31,36,35,59,64,63
cornell-green,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,75,51,58,33,32,33,35,32,32,34,33,59,74,74,63,59,35,31,59,59,64
craig-morton,1965,DAL,generated_low_confidence,generated,0.33,true,Rated 72 (QB): position-based prior (no starts or stats on file) — low confidence.,72,62,51,71,70,50,33,36,33,36,34,34,34,34,36,32,65,36,31,74,64,63
dan-reeves,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (RB): position-based prior (no starts or stats on file) — low confidence.,72,72,70,64,33,70,61,48,47,35,34,34,36,36,31,34,64,35,36,63,59,67
dave-edwards,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,63,63,72,36,33,33,35,34,34,61,74,71,60,52,64,32,35,35,64,62,63
don-bishop,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,70,48,63,37,35,32,35,36,36,32,36,60,75,70,61,63,35,32,63,58,63
don-meredith,1965,DAL,generated_low_confidence,generated,0.33,true,Rated 72 (QB): position-based prior (no starts or stats on file) — low confidence.,72,61,49,69,73,51,35,31,37,36,36,35,32,32,32,34,65,32,36,73,62,62
don-perkins,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (RB): position-based prior (no starts or stats on file) — low confidence.,72,69,70,65,33,71,62,47,46,36,36,34,33,36,33,35,62,37,35,60,62,63
frank-clarke,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,59,61,62,31,50,73,72,63,63,35,32,31,32,35,35,73,34,33,58,62,64
garry-porterfield,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,73,62,59,35,33,34,33,34,35,73,61,71,49,33,35,33,35,33,61,60,65
george-andrie,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,70,65,61,36,33,31,37,32,35,73,58,71,52,36,32,32,36,36,64,64,62
harold-hays,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,63,61,73,33,33,37,33,34,34,61,71,69,61,49,64,36,31,33,62,60,64
j-d-smith,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (RB): position-based prior (no starts or stats on file) — low confidence.,72,71,73,65,35,71,65,53,50,36,33,31,33,31,36,32,58,33,33,63,61,61
jerry-tubbs,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,62,63,73,31,32,36,36,33,32,59,71,73,58,50,65,32,36,37,64,61,66
jethro-pugh,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,48,71,64,34,35,36,37,36,32,71,72,62,34,32,32,35,35,35,64,59,63
jim-colvin,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,47,72,65,33,32,32,32,33,33,71,69,58,32,36,32,36,32,36,62,59,64
larry-stephens,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,74,64,65,32,31,33,37,33,32,75,64,75,47,36,36,34,32,36,65,60,61
lee-roy-jordan,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,65,60,74,32,35,36,37,32,34,64,71,73,64,47,65,35,35,32,59,64,62
maury-youmans,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,72,63,65,31,36,36,33,36,35,71,63,74,48,33,31,31,36,33,59,63,63
mel-renfro,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,71,51,60,33,36,33,35,36,31,33,31,64,69,75,58,63,33,34,62,60,66
mike-gaechter,1965,DAL,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,73,53,59,37,36,31,35,37,34,31,33,57,71,74,62,64,32,32,60,58,60
